FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
29.458370837,0.061936546,0.048479870,0.075487703
29.509563456,0.062032886,0.048479870,0.075487703
29.560756076,0.062133107,0.048841059,0.075818039
29.611948695,0.062225539,0.049137931,0.075818039
29.663141314,0.062330458,0.049464140,0.076003417
29.714333933,0.062438343,0.049684543,0.076146789
29.765526553,0.062517129,0.049684543,0.076475479
29.816719172,0.062621787,0.049684543,0.076551169
29.867911791,0.062701896,0.049694855,0.076730609
29.919104410,0.062803492,0.049694855,0.076730609
29.970297030,0.062910691,0.049714752,0.076730609
30.021489649,0.063032754,0.049836602,0.076991148
30.072682268,0.063121773,0.050251257,0.077386074
30.123874887,0.063224278,0.050308913,0.077386074
30.175067507,0.063301258,0.050377835,0.077429980
30.226260126,0.063394740,0.050556984,0.077429980
30.277452745,0.063512124,0.050761420,0.077526130
30.328645365,0.063602783,0.050804403,0.077526130
30.379837984,0.063675359,0.050903119,0.077571668
30.431030603,0.063781060,0.050903119,0.077716097
30.482223222,0.063892744,0.050903119,0.077817529
30.533415842,0.063988157,0.050903119,0.078053258
30.584608461,0.064094968,0.051112942,0.078053258
30.635801080,0.064178064,0.051112942,0.078162774
30.686993699,0.064248331,0.051529791,0.078415520
30.738186319,0.064337067,0.051724140,0.078415520
30.789378938,0.064428024,0.051738761,0.078415520
30.840571557,0.064503223,0.051738761,0.078415520
30.891764176,0.064595506,0.051738761,0.078792959
30.942956796,0.064673938,0.051766638,0.078792959
30.994149415,0.064755954,0.051785715,0.078859061
31.045342034,0.064831652,0.051785715,0.078859061
31.096534653,0.064935751,0.051851850,0.079077430
31.147727273,0.065021664,0.051937345,0.079155676
31.198919892,0.065099090,0.051937345,0.079155676
31.250112511,0.065194368,0.052245647,0.079268292
31.301305131,0.065287814,0.052287582,0.079302140
31.352497750,0.065403111,0.052287582,0.079653680
31.403690369,0.065486237,0.052287582,0.079800501
31.454882988,0.065580890,0.052287582,0.079800501
31.506075608,0.065691240,0.052287582,0.080032334
31.557268227,0.065798156,0.052334942,0.080101177
31.608460846,0.065885618,0.052334942,0.080165289
31.659653465,0.065962233,0.052586939,0.080459774
31.710846085,0.066073969,0.052588332,0.080469407
31.762038704,0.066183642,0.052588332,0.080500893
31.813231323,0.066277519,0.052588332,0.080500893
31.864423942,0.066391297,0.052588332,0.080686696
31.915616562,0.066496946,0.052588332,0.080686696
31.966809181,0.066637635,0.052761748,0.080686696
32.018001800,0.066752158,0.052761748,0.080944352
32.069194419,0.066908658,0.053627759,0.080968283
32.120387039,0.067033798,0.053627759,0.081127241
32.171579658,0.067174502,0.053807948,0.081154190
32.222772277,0.067301795,0.054009821,0.081307627
32.273964896,0.067451186,0.054009821,0.081395350
32.325157516,0.067591168,0.054009821,0.081787519
32.376350135,0.067757882,0.054290719,0.081981212
32.427542754,0.067916930,0.054290719,0.082101807
32.478735374,0.068130374,0.054347824,0.082465276
32.529927993,0.068313546,0.054347824,0.082835183
32.581120612,0.068497837,0.054828152,0.082914576
32.632313231,0.068691142,0.055004507,0.082984075
32.683505851,0.068910293,0.055144034,0.083194673
32.734698470,0.069094650,0.055272110,0.083194673
32.785891089,0.069324188,0.055456173,0.083265968
32.837083708,0.069510810,0.055508830,0.083265968
32.888276328,0.069717951,0.055879898,0.083476767
32.939468947,0.069921158,0.056218058,0.084055461
32.990661566,0.070141919,0.056372549,0.084495485
33.041854185,0.070344582,0.056669574,0.084805652
33.093046805,0.070548609,0.056807935,0.084882781
33.144239424,0.070768707,0.056807935,0.084978543
33.195432043,0.070972383,0.057049714,0.084978543
33.246624662,0.071195811,0.057489879,0.085552864
33.297817282,0.071412295,0.057675995,0.085552864
33.349009901,0.071608610,0.057947021,0.085904919
33.400202520,0.071804099,0.057947021,0.085984521
33.451395140,0.071981668,0.058340181,0.086136177
33.502587759,0.072167195,0.058413252,0.086384974
33.553780378,0.072337069,0.058528427,0.086384974
33.604972997,0.072533749,0.058773424,0.086384974
33.656165617,0.072710358,0.059113301,0.086655110
33.707358236,0.072884597,0.059405942,0.086655110
33.758550855,0.073039643,0.059405942,0.086762078
33.809743474,0.073176108,0.059482757,0.087167069
33.860936094,0.073299497,0.059482757,0.087308004
33.912128713,0.073422305,0.059652030,0.087521665
33.963321332,0.073555924,0.059900165,0.087572977
34.014513951,0.073678665,0.060096152,0.087572977
34.065706571,0.073809028,0.060200669,0.088282503
34.116899190,0.073932126,0.060240965,0.088282503
34.168091809,0.074045911,0.060240965,0.088282503
34.219284428,0.074167721,0.060352053,0.088282503
34.270477048,0.074284777,0.060725551,0.088282503
34.321669667,0.074386634,0.060755335,0.088407002
34.372862286,0.074506506,0.060897436,0.088429749
34.424054905,0.074626997,0.061056107,0.088638194
34.475247525,0.074735045,0.061224490,0.088638194
34.526440144,0.074851893,0.061224490,0.088809945
34.577632763,0.074982956,0.061224490,0.089201875
34.628825383,0.075092681,0.061258279,0.089254767
34.680018002,0.075230397,0.061258279,0.089611419
34.731210621,0.075338639,0.061427280,0.089686096
34.782403240,0.075435974,0.061497327,0.089698046
34.833595860,0.075549848,0.061688311,0.089698046
34.884788479,0.075674392,0.061696660,0.090121314
34.935981098,0.075774141,0.061696660,0.090121314
34.987173717,0.075906530,0.061718099,0.090219222
35.038366337,0.076039873,0.062180579,0.090306543
35.089558956,0.076174870,0.062397372,0.090306543
35.140751575,0.076336555,0.062552124,0.090606816
35.191944194,0.076503552,0.062552124,0.090682194
35.243136814,0.076634787,0.062658764,0.091197461
35.294329433,0.076823294,0.062709033,0.091543831
35.345522052,0.077026270,0.062709033,0.091896407
35.396714671,0.077205934,0.062908500,0.091963544
35.447907291,0.077385545,0.063011460,0.092018776
35.499099910,0.077544726,0.063091479,0.092105262
35.550292529,0.077748656,0.063218392,0.092257001
35.601485149,0.077941053,0.063218392,0.092257001
35.652677768,0.078129552,0.063233964,0.092638545
35.703870387,0.078310393,0.063270338,0.092638545
35.755063006,0.078453608,0.063380279,0.092731826
35.806255626,0.078617185,0.063948102,0.092927635
35.857448245,0.078791499,0.064285718,0.093023255
35.908640864,0.078944080,0.064400718,0.093061224
35.959833483,0.079099312,0.064400718,0.093596056
36.011026103,0.079252288,0.064409576,0.093936808
36.062218722,0.079386935,0.064462811,0.094098881
36.113411341,0.079523221,0.064462811,0.094627105
36.164603960,0.079655342,0.064860426,0.094627105
36.215796580,0.079779603,0.065127783,0.094627105
36.266989199,0.079913333,0.065127783,0.094690263
36.318181818,0.080025554,0.065143824,0.094690263
36.369374437,0.080138624,0.065387972,0.094693877
36.420567057,0.080250964,0.065387972,0.094790779
36.471759676,0.080358237,0.065387972,0.094790779
36.522952295,0.080475867,0.065397352,0.094790779
36.574144914,0.080581851,0.065560825,0.094790779
36.625337534,0.080700092,0.065560825,0.095041320
36.676530153,0.080823012,0.065560825,0.095041320
36.727722772,0.080942549,0.065989845,0.095041320
36.778915392,0.081049711,0.065989845,0.095041320
36.830108011,0.081188828,0.066506408,0.095041320
36.881300630,0.081286252,0.066964284,0.095278971
36.932493249,0.081397079,0.067600988,0.096121415
36.983685869,0.081519336,0.067644663,0.096217103
37.034878488,0.081632674,0.067681894,0.096217103
37.086071107,0.081752896,0.067681894,0.096217103
37.137263726,0.081832714,0.067725755,0.096217103
37.188456346,0.081941374,0.067725755,0.096828043
37.239648965,0.082034320,0.067750677,0.096828043
37.290841584,0.082114704,0.067750677,0.096828043
37.342034203,0.082202621,0.067896061,0.097046413
37.393226823,0.082276903,0.067930490,0.097197898
37.444419442,0.082346037,0.067930490,0.097337008
37.495612061,0.082404949,0.067953020,0.097337767
37.546804680,0.082468025,0.067953020,0.097345136
37.597997300,0.082528293,0.068003491,0.097352691
37.649189919,0.082570970,0.068003491,0.097397149
37.700382538,0.082607992,0.068003491,0.097397149
37.751575158,0.082651183,0.068124473,0.097397149
37.802767777,0.082688250,0.068219632,0.097397149
37.853960396,0.082722396,0.068221070,0.097397149
37.905153015,0.082769208,0.068301223,0.097397149
37.956345635,0.082820691,0.068376072,0.097397149
38.007538254,0.082850978,0.068425395,0.098090276
38.058730873,0.082872055,0.068425395,0.098090276
38.109923492,0.082895525,0.068425395,0.098090276
38.161116112,0.082925402,0.068425395,0.098090276
38.212308731,0.082958028,0.068425395,0.098090276
38.263501350,0.082983837,0.068425395,0.098090276
38.314693969,0.083013639,0.068425395,0.098090276
38.365886589,0.083038680,0.068481848,0.098090276
38.417079208,0.083066866,0.068481848,0.098090276
38.468271827,0.083091266,0.068481848,0.098090276
38.519464446,0.083140314,0.068527922,0.098090276
38.570657066,0.083189420,0.068538398,0.098090276
38.621849685,0.083233811,0.068538398,0.098169714
38.673042304,0.083270706,0.068627454,0.098169714
38.724234923,0.083314084,0.068627454,0.098169714
38.775427543,0.083369084,0.068654023,0.098206662
38.826620162,0.083401442,0.068654023,0.098206662
38.877812781,0.083449237,0.068654023,0.098497495
38.929005401,0.083508305,0.068654023,0.098786831
38.980198020,0.083554521,0.068661973,0.099115044
39.031390639,0.083593048,0.068750001,0.099115044
39.082583258,0.083646059,0.068750001,0.099249378
39.133775878,0.083705306,0.068750001,0.099249378
39.184968497,0.083756857,0.068750001,0.099249378
39.236161116,0.083809324,0.068750001,0.099249378
39.287353735,0.083875120,0.068791948,0.099332221
39.338546355,0.083933294,0.068910256,0.099332221
39.389738974,0.083984151,0.068910256,0.099332221
39.440931593,0.084042236,0.069230773,0.099343188
39.492124212,0.084116690,0.069230773,0.099570818
39.543316832,0.084220015,0.069274656,0.099681020
39.594509451,0.084307782,0.069306932,0.099818513
39.645702070,0.084404722,0.069364160,0.099818513
39.696894689,0.084502973,0.069364160,0.099818513
39.748087309,0.084579729,0.069518715,0.099818513
39.799279928,0.084674418,0.069557361,0.099827886
39.850472547,0.084771909,0.069630876,0.100248553
39.901665167,0.084870063,0.069786534,0.100328945
39.952857786,0.084960170,0.069786534,0.100328945
40.004050405,0.085066959,0.069806561,0.100328945
40.055243024,0.085180968,0.069806561,0.100328945
40.106435644,0.085287854,0.069806561,0.101059496
40.157628263,0.085383847,0.069806561,0.101287551
40.208820882,0.085484728,0.069806561,0.101287551
40.260013501,0.085589938,0.069806561,0.101378754
40.311206121,0.085701436,0.069806561,0.101633392
40.362398740,0.085825846,0.070132010,0.101633392
40.413591359,0.085938111,0.070219964,0.101633392
40.464783978,0.086075500,0.070319638,0.102040820
40.515976598,0.086193919,0.070528969,0.102074690
40.567169217,0.086346999,0.070607550,0.102242149
40.618361836,0.086476289,0.071020409,0.102409638
40.669554455,0.086581796,0.071070231,0.102654867
40.720747075,0.086689226,0.071189277,0.102756895
40.771939694,0.086846255,0.071232878,0.103004292
40.823132313,0.086949371,0.071232878,0.103359170
40.874324932,0.087079883,0.071248949,0.103359170
40.925517552,0.087233976,0.071836732,0.103363410
40.976710171,0.087377347,0.071836732,0.103539824
41.027902790,0.087505385,0.071912013,0.103939645
41.079095410,0.087658644,0.072026804,0.103939645
41.130288029,0.087784015,0.072137058,0.103939645
41.181480648,0.087931655,0.072183095,0.104035877
41.232673267,0.088075489,0.072362684,0.105004102
41.283865887,0.088214725,0.072362684,0.105004102
41.335058506,0.088318743,0.072758034,0.105263159
41.386251125,0.088473387,0.073063381,0.105263159
41.437443744,0.088582493,0.073170729,0.105309732
41.488636364,0.088680543,0.073211312,0.105309732
41.539828983,0.088798128,0.073253833,0.105396293
41.591021602,0.088940658,0.073797680,0.105785124
41.642214221,0.089056991,0.073797680,0.105785124
41.693406841,0.089167632,0.073797680,0.106098577
41.744599460,0.089269087,0.073797680,0.106122449
41.795792079,0.089401521,0.073972605,0.106122449
41.846984698,0.089529879,0.073972605,0.106633082
41.898177318,0.089628443,0.074043259,0.106644794
41.949369937,0.089746416,0.074105620,0.106644794
42.000562556,0.089852169,0.074105620,0.106644794
42.051755176,0.089938521,0.074105620,0.106764466
42.102947795,0.090045221,0.074285716,0.106844738
42.154140414,0.090139732,0.074285716,0.106907897
42.205333033,0.090246893,0.074285716,0.106934004
42.256525653,0.090360545,0.074450083,0.106938772
42.307718272,0.090443783,0.074450083,0.107055962
42.358910891,0.090539888,0.074885845,0.107078038
42.410103510,0.090644471,0.074885845,0.107142858
42.461296130,0.090731792,0.075163402,0.107438013
42.512488749,0.090810418,0.075213678,0.107730262
42.563681368,0.090893522,0.075213678,0.107730262
42.614873987,0.090992965,0.075296111,0.107730262
42.666066607,0.091062136,0.075296111,0.107755102
42.717259226,0.091121569,0.075296111,0.107755102
42.768451845,0.091207653,0.075296111,0.107866988
42.819644464,0.091288939,0.075296111,0.107866988
42.870837084,0.091353595,0.075296111,0.107866988
42.922029703,0.091402009,0.075533658,0.107985482
42.973222322,0.091468982,0.075585790,0.108312346
43.024414941,0.091559723,0.075585790,0.108312346
43.075607561,0.091617934,0.075707152,0.108312346
43.126800180,0.091668546,0.075707152,0.108312346
43.177992799,0.091724150,0.075707152,0.108452953
43.229185419,0.091775768,0.075707152,0.108452953
43.280378038,0.091829851,0.075709783,0.108766235
43.331570657,0.091889903,0.075709783,0.109090909
43.382763276,0.091951750,0.075757578,0.109090909
43.433955896,0.092014223,0.075757578,0.109151974
43.485148515,0.092079617,0.076068379,0.109151974
43.536341134,0.092131659,0.076068379,0.109151974
43.587533753,0.092179157,0.076182134,0.109209456
43.638726373,0.092243433,0.076214403,0.109209456
43.689918992,0.092298217,0.076214403,0.109209456
43.741111611,0.092363983,0.076214403,0.109209456
43.792304230,0.092420943,0.076214403,0.109375000
43.843496850,0.092493303,0.076584511,0.109387755
43.894689469,0.092568263,0.076584511,0.109387755
43.945882088,0.092649214,0.076923080,0.109417044
43.997074707,0.092715755,0.076923080,0.109417044
44.048267327,0.092801027,0.076923080,0.109440267
44.099459946,0.092879780,0.077116512,0.109440267
44.150652565,0.092967995,0.077116512,0.109645508
44.201845185,0.093066089,0.077175699,0.109645508
44.253037804,0.093145683,0.077175699,0.109645508
44.304230423,0.093226090,0.077512778,0.109645508
44.355423042,0.093310319,0.077540107,0.109991603
44.406615662,0.093429670,0.077540107,0.110047847
44.457808281,0.093501940,0.077540107,0.110047847
44.509000900,0.093571045,0.077540107,0.110047847
44.560193519,0.093655653,0.077540107,0.110047847
44.611386139,0.093729928,0.077593721,0.110047847
44.662578758,0.093809359,0.077593721,0.110091746
44.713771377,0.093877822,0.077593721,0.110091746
44.764963996,0.093947925,0.077593721,0.110091746
44.816156616,0.094022997,0.077741407,0.110556938
44.867349235,0.094095781,0.077741407,0.110845298
44.918541854,0.094180517,0.077786691,0.111570247
44.969734473,0.094249606,0.077889450,0.111570247
45.020927093,0.094297938,0.077889450,0.111570247
45.072119712,0.094365261,0.077954739,0.111570247
45.123312331,0.094424143,0.077954739,0.111650482
45.174504950,0.094463728,0.077954739,0.111650482
45.225697570,0.094524324,0.077954739,0.111650482
45.276890189,0.094560295,0.077954739,0.111654438
45.328082808,0.094609618,0.077954739,0.111654438
45.379275428,0.094646409,0.078020133,0.111836731
45.430468047,0.094686538,0.078318216,0.112012990
45.481660666,0.094728209,0.078318216,0.112012990
45.532853285,0.094761126,0.078318216,0.112107620
45.584045905,0.094801269,0.078318216,0.112107620
45.635238524,0.094827086,0.078318216,0.112107620
45.686431143,0.094869554,0.078318216,0.112107620
45.737623762,0.094920211,0.078449056,0.112107620
45.788816382,0.094980270,0.078691423,0.112107620
45.840009001,0.095012493,0.078691423,0.112107620
45.891201620,0.095054455,0.078691423,0.112321876
45.942394239,0.095108822,0.078691423,0.112426035
45.993586859,0.095155999,0.078711987,0.112426035
46.044779478,0.095203601,0.078711987,0.112426035
46.095972097,0.095259450,0.078792959,0.112440191
46.147164716,0.095326193,0.078792959,0.112510495
46.198357336,0.095384017,0.078792959,0.112510495
46.249549955,0.095437363,0.078792959,0.112653062
46.300742574,0.095500685,0.078792959,0.112653062
46.351935194,0.095554888,0.078792959,0.112947658
46.403127813,0.095625699,0.078792959,0.112947658
46.454320432,0.095686048,0.078792959,0.112947658
46.505513051,0.095735669,0.078792959,0.112947658
46.556705671,0.095804639,0.079216354,0.112947658
46.607898290,0.095877945,0.079216354,0.113050707
46.659090909,0.095939800,0.079390541,0.113050707
46.710283528,0.096032657,0.079487182,0.113050707
46.761476148,0.096093588,0.079487182,0.113160104
46.812668767,0.096186861,0.079487182,0.113350123
46.863861386,0.096233904,0.079487182,0.113350123
46.915054005,0.096310273,0.079526223,0.113350123
46.966246625,0.096380487,0.079617836,0.113350123
47.017439244,0.096452802,0.079617836,0.113350123
47.068631863,0.096546598,0.080033004,0.113469385
47.119824482,0.096607849,0.080033004,0.113469385
47.171017102,0.096682340,0.080033004,0.113469385
47.222209721,0.096765950,0.080068141,0.113695092
